"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
34,0.00105792834364864,0.0265302571012641,6.82066377143954,4.30792778201563,7.2891622518771,2.54107977689429,6.11402511737045,3.59533126718864,7.00365428751712,6.02422044515479,0.0187161800034974,0.0593722742944361,0.0328000807025768,0.0878571994651434,0.0753072287592283,0.0892722941391528,0.0204310853104484,0.00955779786134513,0.0298644079465112,0.181373451896251,0.0348130824474313,0.17995537071711,0.103988703273052,0.0500900536748524,0.0407164915939493,0.394464312591006,0.23229472330673,0.449637683386322,0.394464312591006,0.13599737181412,0.604639559294142,0,0,0,0,1.5,2,"high",TRUE,"2013-10",2013-10-01
35,0.000284944487693692,0.0236424416206304,6.83463327835534,4.48757283026616,6.13061024644318,1.21438162742437,6.4566612575123,1.8322631578341,7.80152418189884,7.45540198139893,0.0187812146647959,0.0279288107227023,0.0424849647797534,0.0778670336831462,0.0512902163925294,0.0765637076295902,0.0199379889544166,0.00672890236504061,0.018374022391902,0.159345990600323,0.0227987643072397,0.159474879875068,0.103729429725301,0.0595301489641944,0.036063853078855,0.378644969873871,0.181920322724135,0.330670539351803,0.378644969873871,0.118155338795871,0.577258505223933,0,0,0,0,1.5,2,"high",TRUE,"2013-11",2013-11-01
36,0.000259549134716987,0.0236441179242901,6.81758679422315,4.31517060693137,5.87172228683974,1.07117175802173,6.5363466405761,1.77413252320878,7.88907593262713,7.1810261770643,0.0199955931089781,0.0303826832578652,0.0389539422488949,0.0751590390594353,0.0505932399192568,0.0742678249667148,0.0209760863929133,0.0073920043449958,0.0206990673501173,0.160018205384704,0.0227212491742819,0.159961833122988,0.103327118992506,0.0627751888028514,0.0369031381824633,0.384004508957403,0.181184831609549,0.328336163542064,0.384004508957403,0.11990402620899,0.586087046017117,0,0,0,0,1.5,2,"high",TRUE,"2013-12",2013-12-01
37,0.000289495699961022,0.0278204660193452,6.80098355846551,4.76997859324056,5.8555159322823,1.2207988983773,6.78985305040335,1.86187731882216,7.64008905761386,7.95620199839698,0.0182729324633657,0.0283128402734072,0.0466640434334573,0.0850460306477383,0.0616666704750591,0.0837064954586605,0.019935376603343,0.00649779780191021,0.0174470005999183,0.179630191440311,0.0284613543858752,0.179876527578009,0.0977037775577322,0.0597204877694103,0.0341810325181524,0.396740422948673,0.199423302169767,0.366752597390935,0.396740422948673,0.135719573071485,0.611398076213313,0,0,0,0,1.5,2,"high",TRUE,"2014-01",2014-01-01
38,0.000290872655363248,0.0249032746702534,6.75009278615367,4.70977040984227,5.92182578223108,1.27740700221471,6.57214993601818,1.83663137590866,7.64395725318052,7.84479626759026,0.0193599947375133,0.0280244830584698,0.0473082542793236,0.0821425996203072,0.0556662316688832,0.0808168924385867,0.0214613189971085,0.00661258583163022,0.0185432568043946,0.166338592089164,0.0251441026363773,0.166570244940622,0.105258298372564,0.0594978081796941,0.0368015791867444,0.38170210907923,0.189543928134975,0.346236317730879,0.38170210907923,0.123999429968803,0.592391371019346,0,0,0,0,1.5,2,"high",TRUE,"2014-02",2014-02-01
39,0.000289554194994917,0.0230270675391165,6.88635590232234,4.87768371480622,6.31028306208725,1.30172863374365,6.64292541288384,1.83331915142836,7.63659364347391,8.14369932635993,0.0181650665637219,0.0250716330292818,0.0463275632832201,0.0789122332594638,0.0552204853308348,0.0774691381415285,0.0216134497277177,0.00588104490152901,0.0183198348190948,0.158484278574812,0.0245142683581854,0.158760604671205,0.103999468232396,0.0555605010464825,0.0354935889197882,0.376033327180979,0.188208447966075,0.338260689641339,0.376033327180979,0.11816794404143,0.58419881435049,0,0,0,0,1.5,2,"high",TRUE,"2014-03",2014-03-01
40,0.000240126513675858,0.0203848244921651,6.882824377134,4.49671127054286,6.25688199355544,1.13829985241692,6.5849715895444,1.67999707536019,7.72071182618707,7.51951594350662,0.0183651039065066,0.0261376071124544,0.0377338368215926,0.070475573854111,0.0497119145380638,0.0693160731543996,0.020213759277949,0.00631771732912083,0.0189654057627543,0.146455853424624,0.0217599231735198,0.146434835881365,0.0998973031542785,0.0571703664295974,0.0346299873182169,0.371364482364558,0.178694025021568,0.31708343513876,0.371364482364558,0.110184146640817,0.573936564641987,0,0,0,0,1.5,2,"high",TRUE,"2014-04",2014-04-01
41,0.000386971349163501,0.0198309895344826,7.5358342689826,4.1828940515011,3.66893463593904,1.90021715375282,8.23912579942122,1.82653601164516,9.4351533685063,6.74853679733591,0.0152213074887821,0.00868140176280489,0.0042426415352024,0.0710619924082742,0.0399435890258829,0.0706682251000523,0.016517225211159,0.00302058148896585,0.0279275079867087,0.13546296364286,0.014979027307228,0.13392640723956,0.0867424564665293,0.0650036420895292,0.0522549725173057,0.362500139422805,0.110462709722221,0.223479877952093,0.362500139422805,0.100097495071152,0.56630093091625,0,0,0,0,1.5,2,"high",TRUE,"2014-05",2014-05-01
42,0.00032471768045269,0.0215378793270942,7.79292504043905,4.29485956561925,3.97855549994642,1.64772538814515,8.42784861395617,1.72182599029131,9.76378543044598,7.04682711364432,0.0138247358330788,0.0058642190093789,0.004662817797825,0.0678099836209926,0.0404270048629679,0.0673983088705588,0.0158407720726801,0.00215658373232663,0.0297517304010047,0.142329894105639,0.0152902550397586,0.140789005281962,0.0844626332091129,0.0559604037808028,0.0555757458651126,0.369819972136255,0.112402158117659,0.235496926712213,0.369819972136255,0.109484282426958,0.57156269989617,0,0,0,0,1.5,2,"high",TRUE,"2014-06",2014-06-01
43,0.000358435787048575,0.0219464728393214,8.15766514038138,5.92454057591044,9.39271832349579,1.60217719593385,7.46196766094478,2.08011030985452,7.46581427241942,9.92001574789547,0.00829530224646389,0.013699184398888,0.0360110560722202,0.0643391884303491,0.0657944299856642,0.0623151970345612,0.0120454851808283,0.00296836090105272,0.0138804459572367,0.148836507327984,0.0285243552664368,0.150052938377624,0.0715154736053781,0.0380651782866012,0.0207134200579681,0.373394928749864,0.203827356873037,0.348777899354186,0.373394928749864,0.118221269475398,0.578958329105156,0,0,0,0,1.5,2,"high",TRUE,"2014-07",2014-07-01
