"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
102,0.00238290723512551,0.0138151018113882,11.9115967699337,5.30799049918813,13.9191564890528,2.87689040496042,12.045147459854,2.65191704693065,9.31825724758207,8.31956290873864,0.013977983451761,0.120258197451878,0.0126244949714942,0.00652580851316664,0.0145524491635453,0.00523021716582421,0.013141637912952,0.0482388492979987,0.000606482742041919,0.00767840264611275,0.00899428517400576,0.0141097516959289,0.196465970260879,0.219396856772971,0.0141519443088261,0.121280481722542,0.0307684344323435,0.064503832559596,0.121280481722542,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-06",2019-06-01
103,0.00219854077197296,0.014533958950904,12.2533435987809,4.95733112455671,14.1861956727792,2.83384799991936,12.481185714828,3.95114546633749,9.66463364721865,7.07694500845455,0.0143118030499189,0.136874536949396,8.01022384204146e-13,0.00643582019282862,0.0114812234669803,0.00108839165006044,0.0111614617646528,0.0508291995388629,8.23429833813643e-35,0.00752539888070747,0.00762763684669325,0.0129760900543207,0.196319054730691,0.210880713475046,2.77189687422073e-10,0.116614711090801,0.0273601809102156,0.16399391349633,0.116614711090801,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-07",2019-07-01
104,0.00300891957672245,0.0144705921193236,12.2186862845094,6.09943058390782,13.8705719403225,2.92732444158523,12.7957472806107,3.16005554371247,9.57940338104947,9.64644913520411,0.0159511138068174,0.14311394888075,0.000306173333923169,0.00617459630005002,0.00926675795422975,0.00486852453896832,0.0104440618573733,0.0548218232016809,1.18987059945148e-06,0.00748961920808622,0.00608273965834689,0.0122994405672602,0.195334273864772,0.218735148045763,0.000116009640155799,0.118091570089875,0.0221163336535822,0.0923015879539453,0.118091570089875,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-08",2019-08-01
105,0.00278458553015961,0.0135824693269053,11.8221026940462,5.8439887423296,12.6157645640548,2.64444908287633,13.1534174241919,3.29725360505806,9.33361831526376,9.19737032925344,0.0155592190695191,0.149614958889825,0.000565824530882233,0.00568197857319419,0.00988761125088715,0.00313877406358036,0.0109956699809756,0.0591163897419705,3.70942628224497e-06,0.00723824046949317,0.00645234307518011,0.0123798053043304,0.191128715077776,0.226188130387934,0.000210030552673436,0.122967865284682,0.0235283698192692,0.0917982978473078,0.122967865284682,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-09",2019-09-01
106,0.00180366391948299,0.014208667729233,12.0679271117714,4.74457862216894,13.0866536577724,1.70595639176174,13.8151489619734,2.40840522462449,8.6478754341792,7.66957469285204,0.0188019806949156,0.175214465659713,1.90981272018072e-10,0.00472687779510739,0.00507114208753546,8.64529140381868e-12,0.0145860652969485,0.0775459831909202,1.50129357597895e-27,0.00528334919625784,0.00318899347903704,0.00884541524666855,0.207068331164833,0.255145534200186,8.13670977928527e-09,0.105334172939681,0.0121337624053764,0.117812314538262,0.105334172939681,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-10",2019-10-01
107,0.00299896609480239,0.0149426171191915,12.4515107433033,6.10018805235755,14.3134653598448,3.05839475273771,12.5879793901961,3.04868769052378,10.0889961659381,9.6430600809314,0.0127697850537889,0.129576355493113,0.000151600934438845,0.00572065777022923,0.00974351397480239,0.00532211927557894,0.00709354733455084,0.0463880936212736,3.43609912495163e-07,0.00663848231419351,0.00650107612162591,0.0106511168925122,0.180847829115751,0.202392878148602,5.62704236720443e-05,0.112125057527851,0.0233199455543425,0.0873437637077282,0.112125057527851,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-11",2019-11-01
108,0.00212938099007182,0.0136931489391708,11.8993240755974,4.90414222822423,13.6884635263852,1.64172956207641,12.0120279922575,4.5766981097929,9.64981296027665,6.96494016060287,0.01161509005378,0.11138307074664,0.0158983899196476,0.00618634522753148,0.0133245059815971,0.000376490395667582,0.00996987410599274,0.0428516306825752,0.060434419116037,0.00640526445989753,0.0082741840376631,0.00922845192997102,0.185090747534315,0.209151800185771,0.10941714371448,0.111407645559668,0.028144404464506,0.0544148041452648,0.111407645559668,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2019-12",2019-12-01
109,0.00289033049082245,0.0127748400005587,11.5555148840026,5.84025985300357,12.627909579971,2.46129203131217,11.3031052689022,3.50964004824287,10.6473228383197,9.1624436544071,0.0093891571860649,0.0922058482537478,5.40741164322488e-15,0.00695287962639613,0.0160566844599473,7.03441931135358e-05,0.00698441107446717,0.0319828020142785,1.06766428852514e-53,0.00761838623390354,0.0102056604194072,0.00226290094023594,0.168531892808395,0.183885094836469,1.71455814590851e-15,0.117437374026712,0.0336127047012491,0.0877560003530211,0.117437374026712,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-01",2020-01-01
110,0.00220475952763345,0.0137003194472631,11.9166585943326,4.9846261698793,13.3975500680611,1.82392443682067,12.191179075422,4.64538747541872,9.89449650494815,7.04508119274206,0.0107228865398372,0.108160143100654,0.0148837389819981,0.00631215886899505,0.0125160117609908,0.000391123825812635,0.0082162090841532,0.0409702977813468,0.0566825831966933,0.00689046934179782,0.00778031693588976,0.00969049024365979,0.176302032998221,0.205383769199615,0.103113087739492,0.114674245479515,0.0264427377154888,0.0563707698589998,0.114674245479515,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-02",2020-02-01
111,0.00182253429790837,0.0138775813146043,11.9479378323745,4.56820683415832,12.9291670290581,2.74314325223697,13.5023883105239,3.19127671530792,8.87591151293207,6.70048200228854,0.0168898427580626,0.162527244310118,0.000327011410606875,0.00508603190708368,0.00700851362674709,0.00206811369769826,0.0163369079118429,0.0681073250584048,0.0174565291542018,0.00501746505408018,0.00448372658889309,0.0106404368053501,0.205103088043441,0.241133596974707,0.148622997276506,0.106389398232789,0.0167356150910033,0.0579467768249677,0.106389398232789,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-03",2020-03-01
112,0.00171141556375804,0.0114992233672809,10.9051620815594,4.38141989834603,8.31309394365222,3.49363989364034,14.6759209283191,3.7955225194202,8.50161714410739,5.56587909274056,0.0470070214932674,0.248716413762323,1.73135050394521e-23,0.00206874900596266,1.554931158426e-06,3.28731544935522e-05,0.0252269645674794,0.143784149151613,1.97854725834505e-35,0.00185222336654289,9.0598799960174e-07,4.79301694708911e-06,0.196816374072116,0.325581955863562,0.102012525248834,0.0822315188077845,4.18452078099568e-06,0.0441464536835967,0.0822315188077845,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-04",2020-04-01
113,0.00145795995538974,0.0114329123571406,10.9079909478433,4.07564951372575,8.56258314155679,1.41401659584067,14.5096885713904,2.50362413355158,8.55008228380781,6.44710633856648,0.0441279465707811,0.255957133536821,0.0418581873949751,0.00169687392041395,7.55657215749202e-07,1.76214708178626e-05,0.0229317938296334,0.151332304975662,0.000419367919414961,0.00133406340960518,4.3792779025786e-07,1.86921373525399e-07,0.202585734027723,0.331600305778055,0.050741098236773,0.0667886898574017,2.17750595388144e-06,7.74898276297207e-05,0.0667886898574017,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-05",2020-05-01
114,0.00242640480693948,0.0163496395381053,12.9534074039483,5.47820475062047,10.1872934677713,1.07056484557648,18.0969466588658,4.07630948425015,8.49069276005536,8.50116308331926,0.0219736264315399,0.212018216523352,0.00455071764455912,0.00210982414883587,1.78849248717289e-06,1.53613975642208e-05,0.0136518596625223,0.108277264692767,3.51647934352276e-07,0.00177370042270675,1.07389858159477e-06,9.49122098285164e-06,0.17108160387756,0.292944696974652,0.0019120353586616,0.0720692216868177,4.71309582586657e-06,0.0499720528915206,0.0720692216868177,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-06",2020-06-01
115,0.00253674331025329,0.0117289556671667,10.9781454518968,5.53411126090383,9.0658334371995,2.74725398249966,14.419296809074,3.74701547887325,8.45302172656566,8.3840105499046,0.0314436755903082,0.19359199429804,0.0155497744421456,0.00304763886443082,0.00339763199488158,0.00383786197193675,0.0145205135325987,0.0922788789694256,0.00104624309553758,0.00399726826944624,0.00209097224075076,0.00872439929722295,0.195702573177331,0.274312545387336,0.00655250311239124,0.102793943628664,0.00814095599493028,0.0670606805523834,0.102793943628664,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-07",2020-07-01
116,0.00215698772630008,0.0133043880639805,11.7297533279058,4.70184087648725,15.1353282615047,2.15760574805219,9.8342588486374,3.73218601391723,9.32579919980293,6.90922918109625,0.0149817572256826,0.189243085328967,0.000587785132344618,0.00418147112252687,4.6681478906328e-07,1.70431246337268e-06,0.00978516198869925,0.0462461373167434,1.93583381617108e-06,0.00466105328445843,0.000411682003083898,1.17179032533089e-08,0.189337339183365,0.0961384739307624,0.106562556201527,0.103637293766082,0.0118324973863874,0.000173760097011302,0.103637293766082,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-08",2020-08-01
117,0.00172868532891955,0.0120472011133559,11.173200349266,4.48072654704529,12.1220434818732,1.97243889491638,11.5730091005498,4.12500091488322,9.67691791412335,6.27093162346895,0.0260789667717445,0.207789884984912,0.0204100986986524,0.00409879436613947,5.43407792341087e-07,2.62110032462236e-14,0.0201134434811895,0.0558210175106655,0.0153922094748919,0.00464139225832083,0.000198813359532934,0.0072171408294098,0.192813829414484,0.133358823541231,0.107291942348525,0.113638304125877,0.00782002369261774,0.0846785633519191,0.113638304125877,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-09",2020-09-01
118,0.00249322657356432,0.0118836725814511,11.0706409421159,5.53504635751766,11.348357808265,1.51785487733482,12.5018945155821,4.1808748882533,9.08816159542785,8.49273903282871,0.0311899554637496,0.223869625816281,0.00816018100008297,0.00378527207891421,6.58279706798516e-07,0.00216655244240466,0.0199782744849744,0.0662240900349869,0.000321202564929659,0.00428956506210376,0.000149654749577189,0.00866439514927956,0.193972448316319,0.161346875404313,0.00194748584987061,0.108270788651673,0.00683855313813621,0.0909250426906709,0.108270788651673,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-10",2020-10-01
119,0.0022404988414702,0.010686065714022,10.4967217866236,4.8114138331388,12.3231755109047,1.12686863420061,9.94688589492351,3.312381073186,8.92985504463251,7.56355788821718,0.0302116213408961,0.213734456061618,0.000472617248253625,0.00488056513469548,8.24188883173267e-07,2.6767750498796e-06,0.0247743816134208,0.0597729437800041,7.94413656163032e-07,0.00454441321748134,0.000350268090013644,4.26164988978412e-07,0.215500484588086,0.138531727615081,0.132521733925496,0.115403514775556,0.011344899701896,0.000930812352286191,0.115403514775556,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-11",2020-11-01
120,0.00300570737312189,0.0158231595712388,12.8754733448512,5.48137012867306,16.8506042049559,3.85329988185337,9.29801721413938,4.34261646189979,11.2666523588602,7.51199159663226,0.0180341805899503,0.161281479538903,0.000654915171550521,0.00659133899631326,0.00120192515396563,4.03227296026628e-06,0.0162029636226738,0.0344787785962801,2.70201273088223e-06,0.00638447485036808,0.00265841419432878,2.30069970640164e-08,0.196720782223572,0.0499460015693534,0.090748770725308,0.118742332561908,0.0249974089486168,0.000254121398970598,0.118742332561908,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2020-12",2020-12-01
121,0.00262204428951491,0.00979189753404435,10.0156449434016,5.67604524896138,10.9721610258837,1.6544746412087,10.3755334110999,3.35197448057432,8.53811570278185,9.09282407989658,0.0162599530461759,0.119315236748536,0.000295709431927213,0.00736521109145305,0.00254690271970241,0.00498200585587573,0.0126811469371211,0.037732833547121,1.16315352094305e-06,0.00668905443201673,0.00211406861694282,0.0127219966794744,0.187620031836334,0.155201474664763,0.000100014090986875,0.124199131838892,0.01601736403007,0.0935843415383958,0.124199131838892,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-01",2021-01-01
122,0.00160142052488596,0.00858753439300286,9.50977775010292,4.36124077769088,10.1653070642955,2.32007070996327,8.17932016587037,1.71116200618179,10.0535005088689,6.98215295251769,0.00981544959951022,0.0781793056199111,3.71246940156128e-14,0.00879005254161103,0.00412319434653807,0.0117056204019135,0.00762818619610412,0.0199643450326919,3.11320227652977e-19,0.00813099723805,0.00361504461932342,0.0106591027827643,0.17269103555313,0.0822947268709479,0.0243623755340241,0.131859005628329,0.0212536230552905,0.0894395100046073,0.131859005628329,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-02",2021-02-01
123,0.00158562318416296,0.00872027522966438,9.6570366807555,3.85661770103871,9.08653806044954,2.20433538041184,8.83098988477322,2.09816095129363,10.9189521517134,5.94635404504528,0.00888496140027577,0.0488369647539795,0.0157379392552848,0.0104379813586001,0.0135608264482544,0.0216808337824009,0.00944353719238435,0.0137303642126901,0.0452992981842928,0.00954797163076426,0.00984296729496892,0.00515153036941104,0.169980069720516,0.114036592556982,0.142164510890048,0.144478278826627,0.0331991537455442,0.0490772267724535,0.144478278826627,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-03",2021-03-01
124,0.00186182821757685,0.00873266991517889,9.5788693339062,4.37156708107175,8.70250365446642,0.48720189679824,9.42525548357,4.48865980142456,10.5211787534277,6.07835205724067,0.00953416722509617,0.0579871670125851,0.0119566991376639,0.00890662497201755,0.0167257316242469,0.000620666427475587,0.00773464240075698,0.0171159132224763,0.0437361849465363,0.0097947971503054,0.011894144523227,0.0152819944090179,0.1580520418358,0.129772852379159,0.0717053489172247,0.153995844630635,0.0392011149240281,0.0794752201115296,0.153995844630635,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-04",2021-04-01
125,0.00151624360830251,0.0102907313798082,10.4401839134662,3.59952080131396,10.1275866719073,2.64890341669715,9.68954440104015,1.57267797352114,11.4252806505692,5.42029931626357,0.00700826829100975,0.0343217193344741,0.0132522532706529,0.0125077360114479,0.0179644977710457,0.0260143917523283,0.00700439429975777,0.00885403289548595,0.0354576880997693,0.0117025610863126,0.0136512409599898,0.00774854146167497,0.158390314323754,0.0858938296399434,0.138738229650611,0.164107029487991,0.0432338556806526,0.0665695758571796,0.164107029487991,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-05",2021-05-01
126,0.00148951801688638,0.0102797254964317,10.401556898409,3.50208373233669,10.7819495930925,2.72288604141713,9.45818288271073,1.5041784727192,10.9027288905911,5.20740915739832,0.00661896158212285,0.0318021295471466,0.00863806223871217,0.0146529700980416,0.0162097945677887,0.028702928882628,0.00517342044415722,0.00838107461383377,0.0222562673871862,0.0132448773926801,0.0127221193712528,0.00787275586896539,0.157518708234705,0.0808019576249536,0.142965535661684,0.164695843076841,0.0416638921913815,0.0687823409934773,0.164695843076841,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-06",2021-06-01
127,0.00236346002241075,0.00748716488121353,8.5495778182637,5.27245232234161,9.27034649846971,2.2529196362099,9.53528827284538,2.36893217029049,6.51343196507705,8.52694399884502,0.00642787662849947,0.0679383235745969,0.0231353735706569,0.0134589150501125,0.0104213174543553,0.0136716112226479,0.00543529838747351,0.0278131342028007,5.96510024476363e-05,0.0142537755513464,0.00835818336398866,0.0183278872957458,0.157014079501632,0.18653511125115,0.00426304478532998,0.173126485759305,0.0365903175157885,0.137134979901576,0.173126485759305,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-07",2021-07-01
128,0.00209115722728812,0.00761216828496367,8.62514898790074,4.55380644480071,8.73583968655057,3.32566627438689,10.1453774433285,4.18926366137172,6.6284241486001,5.79667777412557,0.0056495965605206,0.062087546488906,0.00268217299525229,0.0144343353772615,0.0100645424846765,4.21160487596453e-05,0.00605608711314989,0.0245915216811381,1.47868179417476e-05,0.0136387264520549,0.00818605685904693,0.0156470971792092,0.148622449461997,0.176594124478283,0.00936517695437571,0.17268465454488,0.0358461049955571,0.14052189823308,0.17268465454488,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-08",2021-08-01
129,0.00188255061427559,0.00950035671254028,9.51818044203517,4.02634861938021,9.42979765838896,1.6643431528658,11.0846415968149,3.78523859228094,7.74576746187393,5.61572615815359,0.00204516713667286,0.0641808727727458,0.0019993465874321,0.0204682470267435,0.0361845224487607,6.82172833693275e-05,0.00438662767595483,0.0255610276696211,0.0131721848464276,0.0176115071908672,0.0121805825424704,0.0177175538324206,0.140912758669083,0.191725532142866,0.0591178698655919,0.185860000089256,0.0274822995608415,0.128443585173148,0.185860000089256,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-09",2021-09-01
130,0.00207246008548216,0.0239432956462612,12.2450800803723,3.7601178473334,13.7771400604244,1.55928330092102,13.3209709516082,3.59982215986489,9.08669924593352,5.19859352924616,0.00306155036202121,0.0111187829685205,4.97167365998416e-13,0.0265968582193116,0.119078984782959,0.000254239527145699,0.00296146564464638,0.00864388737330946,0.00587261096408712,0.0240337310742295,0.0194376625587334,0.0253673340909173,0.126087221499732,0.264784748665214,0.0696601792594627,0.194223856787362,0.0212744762246738,0.114018120392245,0.194223856787362,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-10",2021-10-01
131,0.00162352199325935,0.0244282283678415,12.1731658135769,4.05990168099673,13.5757414105658,1.68892923093798,12.9839260939752,4.16973720850611,9.57469613690971,5.40455499028026,0.00233371144217976,0.00833619972267236,0.00274184377423316,0.0331101001496676,0.128584703902695,0.032791813607451,0.00262545817183884,0.0053867209495663,0.00818114451571979,0.0289193820970652,0.0239087838149881,0.0297483696736635,0.106585945456263,0.225340794823648,0.0681456842966577,0.21525596991807,0.0246168729800419,0.12641017310395,0.21525596991807,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-11",2021-11-01
132,0.00311011463324535,0.0206934130771434,11.3686471310709,4.76898742334873,11.6434202544469,3.13251506859052,12.7914520594602,3.82109679480912,9.40999106063793,6.61938756698292,0.00164249575545969,0.0106224314473871,5.36577215704333e-09,0.0336385444619878,0.118621447094851,0.0388758221303925,0.00145250388434537,0.00798832409178617,5.95338154427295e-05,0.029586946172568,0.0190042910284574,0.00461458351638539,0.121636226763826,0.2586138647256,0.0249667204334466,0.209261991106699,0.0206903526009962,0.14074835889455,0.209261991106699,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2021-12",2021-12-01
133,0.00436719064413398,0.142813755652293,12.2316628453375,5.77253200803155,15.4568557223586,2.97479238750065,11.0840396660792,3.84984558701366,9.33115232674967,8.73473963885966,0.0026135047793391,0.0133516052471695,7.61367951485887e-18,0.0465521585180874,0.383027230011447,0.0509570049478705,0.00613047912783029,0.00488171462929175,6.39174437488681e-31,0.037548221133971,0.145732196494205,0.0120701986661938,0.136955519189106,0.164679132692147,0.0222689356428083,0.242963573268195,0.0789181460553145,0.0582175634112459,0.242963573268195,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-01",2022-01-01
134,0.00407277803006732,0.138786964614551,11.9103566904568,5.91784317439496,16.2328250426752,2.4730418208929,9.07868689342357,3.44396564213617,8.92427167374484,9.33197558494982,0.00236679357165602,0.0146310130740554,4.81472470249395e-33,0.0490134415251398,0.380626589575059,0.0484325944269847,0.0110464636924683,0.00566757228663725,7.6960630001972e-63,0.0345379839955164,0.143265039502684,0.01375525139157,0.171903038713683,0.176727591514481,7.26690879296705e-06,0.227172902819979,0.0789154074130548,0.0588855835733047,0.227172902819979,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-02",2022-02-01
135,0.0041688119525736,0.0152635593441907,10.2749953222457,6.23500910302641,9.23007174931211,3.47959970329366,4.78829251427653,0.811654258311556,14.4431512114493,10.1911539491007,0.000287199725846013,0.00134597461518228,8.12668665174501e-22,0.358240859333657,0.418423259543084,0.3544271517179,0.000563206383248064,0.00033608004334635,6.25047878781382e-35,0.20128517298965,0.193356556602841,0.20981521056621,0.164007613594588,0.00729807084063538,1.07692960385949e-09,0.308782596182111,0.0909913974012205,0.183052276155987,0.308782596182111,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-03",2022-03-01
136,0.00537448094590191,0.0259323573845869,10.3988257827856,6.78287846623175,9.3237511415167,7.40623857266228,5.23460505616506,3.90737466113457,14.493905875892,8.2402896991152,0.00320494639703189,0.00395683773338233,5.64725882873401e-09,0.288100908864196,0.40796848166659,0.279642495801932,0.00352127708284109,0.000860506111088593,3.60813502285734e-15,0.183371784179608,0.17722571505101,0.195859187143124,0.188340207014183,0.0503713468643023,0.044965534106985,0.329585819131335,0.0853203488167356,0.231051552731366,0.329585819131335,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-04",2022-04-01
137,0.00767556041485021,0.0394985345933317,11.5204207726006,7.51043214587728,12.9885047639811,5.56996039769342,4.92015908640502,7.30092980572307,14.3265858770961,9.21367126576112,0.00459282242782699,0.00477283261155558,0.0070371673895319,0.244154750058923,0.401701845789551,0.25156964939886,0.00436641836800305,0.00104191426993392,0.0483830439079637,0.163651000550783,0.168463001885998,0.147147296335632,0.201253479836048,0.0666843952454243,0.139128233466752,0.307912629941282,0.0803297709532237,0.123956398555435,0.307912629941282,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-05",2022-05-01
138,0.00512403888294307,0.0522352352986676,10.6806810014301,6.13036239411143,12.4664053284265,3.86479101614966,8.52557236141287,4.12372946076143,10.683360616427,8.98900856520584,0.000731829822623961,0.00389721930140552,0.00473068398281276,0.241995099316545,0.427166956964659,0.245808132645674,0.00174887738385196,0.00109890129659409,0.0209475479303603,0.13956079918597,0.207723605695488,0.129252136159483,0.109458384736748,0.0284092716402468,0.0785971273831708,0.315694186895361,0.112587362807833,0.134869888008635,0.315694186895361,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-06",2022-06-01
139,0.00430655040988533,0.0930683443420527,11.0216067453105,6.52827897690409,14.334888644575,3.17452159325316,10.7013138892115,4.06067590023065,6.66485516249409,10.0642239188185,0.0010540824408955,0.0153063337719466,5.58484256862222e-23,0.140464268955951,0.403702356444971,0.141232146531068,0.000741906585777723,0.00620851156564821,1.05036654064419e-46,0.0784493320125071,0.174056410598875,0.076883234179216,0.13758806078277,0.156501684919985,1.43890456823516e-08,0.252756676171285,0.112483367424337,0.108163738852469,0.252756676171285,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-07",2022-07-01
140,0.00428988877867369,0.045922021699151,9.21121645514967,5.78683255638025,10.9946015685967,4.35174489790712,6.47384440521007,4.64044539895331,9.57849678789952,7.74537771510335,0.00442271948039566,0.0100105549234662,0.0209323564080313,0.225987938285201,0.40805547111577,0.229625997341063,0.00466929741035379,0.00329999422008617,0.0363917140727515,0.123466362424341,0.178083429234545,0.120603047042917,0.193506752230327,0.110204037818513,0.141410057964547,0.279998312648332,0.103001747448775,0.124985213793739,0.279998312648332,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-08",2022-08-01
141,0.00452633425160191,0.0547074495144467,9.5757642124704,6.18528333879709,10.433371257691,5.2316413549977,5.39521107863351,3.93254785093152,11.7099206818263,8.48163817174574,0.00799292305286562,0.0121409485132304,0.036677109739843,0.181395048883666,0.390325785096545,0.182757391262948,0.00726360074042239,0.00424645328301888,0.0704096662942445,0.146390593976283,0.154263639524572,0.146609038348909,0.211042530031778,0.147304835066311,0.129130350543949,0.329947674053757,0.0846020628997086,0.187543580197327,0.329947674053757,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-09",2022-09-01
142,0.0055753718040681,0.0598976075727447,9.25242022629701,7.21883479007573,10.5956059523388,5.06472910165517,5.86304877521704,2.85135350471501,10.4966486887082,11.0703671798735,0.00974403512611679,0.0157087096726714,4.31137497605037e-07,0.168165689265029,0.389566472420417,0.170762028260009,0.00829643865633345,0.0064402577249882,6.7845451327785e-07,0.143628111739672,0.154493796131062,0.146167723878431,0.210138988119572,0.174693324652473,1.83374433787127e-06,0.337210557879836,0.0924294685490076,0.19351609460379,0.337210557879836,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-10",2022-10-01
143,0.00448971603168446,0.0436356397834333,9.4526113998004,6.10617320328896,9.63663413766869,4.77840887739433,5.64388673311566,4.22186916482189,11.9723603298342,8.43793119913036,0.0072583233068285,0.010380370660722,0.0338944564166888,0.218316575037317,0.399990149559388,0.218368325784674,0.00663260766914,0.00340191665675632,0.0654976438749997,0.169745120606588,0.166544647076915,0.171512419895199,0.202340610143734,0.122162873479442,0.121893202701378,0.344795640123623,0.0924912466616653,0.213727921102617,0.344795640123623,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-11",2022-11-01
144,0.00589627755563595,0.0466119307029448,9.80435271997246,7.374802218818,9.37874032431544,6.66037523577656,5.99609436432463,4.88319212607531,12.8242769416473,9.74458617276993,0.00847275694216807,0.00968328252703531,0.0251231282880499,0.207505998497846,0.395335790657143,0.210150903799959,0.00790989373234599,0.00299761578078009,0.00239424447665461,0.162656310296872,0.160169193776561,0.164576156821265,0.200627290194952,0.121255343286186,0.0349412945277996,0.348172602839428,0.0847358418195793,0.184533151741939,0.348172602839428,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2022-12",2022-12-01
145,0.00527235195903273,0.0741618159740076,9.50748706243015,6.3589116974669,10.6468008005536,4.62344834144348,5.69006870292415,4.63313717592111,11.2002536398139,8.85804940557713,0.0158458428440706,0.0177068891342645,0.0273634418567363,0.125462184585556,0.375112165846322,0.132081950075622,0.00987998196459562,0.0077869476169773,0.0820654102395544,0.1243986906011,0.137967612000295,0.117647280966321,0.207742516094861,0.203640493202579,0.158719293696256,0.344714219142524,0.0790020146520488,0.148725622639472,0.344714219142524,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2023-01",2023-01-01
146,0.00659052515097246,0.0911398404980494,10.020628835824,7.43378146602636,12.1532651157166,6.77100214538727,6.29419604154487,3.69235608208995,10.6733429633713,10.3103519418168,0.0145168239978335,0.0146963324913602,0.0114895141194003,0.11034776092336,0.3872537270489,0.124561597179364,0.0113466755556219,0.00576744490251535,0.000698967052792868,0.110807170712696,0.151178314118206,0.099998989345202,0.186402510798803,0.170024961263058,0.0456065282060132,0.332871316840193,0.086879415487141,0.113091431981184,0.332871316840193,NA,NA,NA,NA,0,0,2,0.75,2,2,"high",TRUE,"2023-02",2023-02-01
